exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,unit,time
38,47,1,1,0,0,1,0,1,12,0,7.2004,257,7
25,42,0,0,1,0,0,0,0,17,0,6.5118,258,1
26,45,0,0,1,0,0,0,0,17,0,6.4953,258,2
27,47,0,0,1,0,0,0,0,17,0,6.6373,258,3
28,46,0,0,1,0,0,0,0,17,0,6.6386,258,4
29,44,0,0,1,0,0,0,0,17,0,6.6946,258,5
30,51,0,0,1,0,0,0,0,17,0,6.6983,258,6
31,45,0,0,1,0,0,0,0,17,0,6.9939,258,7
10,49,1,1,1,0,1,0,0,10,0,5.8579,259,1
11,51,1,1,1,0,1,0,0,10,0,5.8579,259,2
12,28,1,0,1,0,1,0,0,10,0,6.2146,259,3
13,50,1,1,1,0,1,0,0,10,0,6.1841,259,4
14,51,1,1,1,0,1,0,0,10,0,6.2344,259,5
15,50,1,1,1,0,1,0,0,10,0,6.1841,259,6
16,52,1,1,1,0,1,0,0,10,0,6.1675,259,7
10,49,1,0,0,1,1,0,0,12,0,6.5511,260,1
11,50,1,0,0,1,1,0,0,12,0,6.6333,260,2
12,49,0,0,0,1,1,0,0,12,0,6.7452,260,3
13,49,0,0,0,1,1,0,0,12,0,6.9566,260,4
14,48,0,0,0,1,1,0,0,12,0,7.0255,260,5
15,48,0,0,0,1,1,0,0,12,0,7.1507,260,6
16,49,0,0,0,1,1,0,0,12,0,7.3132,260,7
16,37,1,0,1,1,1,0,1,10,0,6.3172,261,1
17,50,1,0,1,1,1,0,1,10,0,6.3613,261,2
18,49,1,0,1,1,1,0,1,10,0,6.4297,261,3
19,37,1,0,1,1,1,0,1,10,0,6.7310,261,4
20,47,1,0,1,1,1,0,1,10,0,6.8101,261,5
21,45,1,0,1,1,1,0,1,10,0,6.9518,261,6
22,49,1,0,1,1,1,0,1,10,0,6.9256,261,7
12,49,0,0,0,1,1,0,0,16,0,6.8384,262,1
13,49,0,0,0,1,1,0,0,16,0,6.8522,262,2
14,48,0,0,0,1,1,0,0,16,0,6.9117,262,3
15,49,0,0,0,1,1,0,0,16,0,6.9117,262,4
16,49,0,0,0,1,1,0,0,16,0,7.3112,262,5
17,50,0,0,0,1,1,0,0,16,0,7.1892,262,6
18,49,0,0,0,1,1,0,0,16,0,7.3778,262,7
10,37,0,1,0,1,0,1,0,12,1,6.1093,263,1
11,33,0,1,0,1,0,1,0,12,1,6.2046,263,2
12,43,0,1,0,1,0,1,0,12,1,6.3716,263,3
13,46,0,1,0,1,0,1,0,12,1,6.3969,263,4
14,48,0,1,0,1,0,1,0,12,1,6.5511,263,5
15,49,0,1,0,1,0,1,0,12,1,6.6026,263,6
16,48,1,1,0,1,0,1,0,12,1,6.6201,263,7
3,48,0,0,0,1,0,1,0,16,0,6.3099,264,1
4,35,0,0,0,1,0,1,0,16,0,6.2916,264,2
5,40,0,0,0,1,0,1,0,16,0,6.3099,264,3
6,36,0,0,0,1,0,1,0,16,0,6.6529,264,4
7,28,0,0,0,1,0,1,0,16,0,6.6201,264,5
8,51,0,0,0,1,0,1,0,16,0,6.5723,264,6
9,50,0,0,0,1,0,1,0,16,0,7.0475,264,7
15,49,1,1,1,1,1,0,1,12,0,6.6783,265,1
16,45,1,1,1,1,1,0,1,12,0,6.7523,265,2
17,48,1,1,1,1,1,0,1,12,0,6.8416,265,3
18,49,1,1,1,1,1,0,1,12,0,6.9566,265,4
19,47,1,1,1,1,1,0,1,12,0,7.0031,265,5
20,48,1,1,1,1,1,0,1,12,0,7.1546,265,6
21,47,1,0,1,1,1,0,1,12,0,7.2152,265,7
21,44,0,0,0,1,1,0,1,17,0,6.9058,266,1
22,41,0,0,0,1,1,0,1,17,0,6.9058,266,2
23,43,0,0,0,1,1,0,1,17,0,7.0300,266,3
24,41,0,0,0,1,1,0,1,17,0,7.0901,266,4
25,44,0,0,0,1,1,0,1,17,0,7.2079,266,5
26,43,0,0,0,1,1,0,1,17,0,7.2619,266,6
27,42,0,0,0,1,1,0,1,17,0,7.2793,266,7
14,49,1,0,1,1,1,0,1,12,0,6.5596,267,1
15,49,1,0,1,1,1,0,1,12,0,6.6012,267,2
16,49,1,0,1,1,1,0,1,12,0,6.7322,267,3
17,48,1,0,1,1,1,0,1,12,0,6.7912,267,4
18,48,1,0,1,1,1,0,1,12,0,6.9078,267,5
19,47,1,0,1,1,1,0,1,12,0,7.0031,267,6
20,46,1,0,1,1,1,0,1,12,0,7.0901,267,7
8,51,1,0,0,0,1,0,0,14,0,5.8971,268,1
9,51,1,0,0,0,1,0,0,14,0,6.0799,268,2
10,51,1,0,0,0,1,0,0,14,0,5.9814,268,3
11,50,1,0,0,0,1,0,0,14,0,6.3333,268,4
12,51,0,0,0,0,1,0,0,14,0,6.2748,268,5
13,52,0,0,0,0,1,0,0,14,0,6.2046,268,6
14,51,0,0,0,0,1,0,0,14,0,6.5862,268,7
21,50,1,1,0,1,1,0,1,9,0,6.4457,269,1
22,50,1,1,0,1,1,0,1,9,0,6.7452,269,2
23,52,1,1,0,1,0,0,1,9,0,6.8189,269,3
24,51,1,1,0,0,0,0,1,9,0,6.8565,269,4
25,51,1,1,0,0,0,0,1,9,0,7.0031,269,5
26,49,1,1,0,0,0,0,1,9,0,7.0901,269,6
27,50,1,1,0,0,0,0,1,9,0,7.2079,269,7
21,51,0,0,1,1,1,0,0,16,0,6.9058,270,1
22,49,0,0,1,1,1,0,0,16,0,6.9058,270,2
23,47,0,0,1,1,1,0,0,16,0,7.9194,270,3
24,47,0,0,1,1,1,0,0,16,0,8.1315,270,4
25,47,0,0,1,1,1,0,0,16,0,8.0229,270,5
26,47,0,0,1,1,1,0,0,16,0,7.9252,270,6
27,47,0,0,1,1,1,0,0,16,0,7.8450,270,7
7,50,0,0,1,1,1,0,0,16,0,6.4892,271,1
8,50,0,0,1,1,1,0,0,16,0,6.5582,271,2
9,50,0,0,1,1,1,0,0,16,0,6.5779,271,3
10,50,0,0,1,1,1,0,0,16,0,6.6846,271,4
11,50,0,0,1,1,1,0,0,16,0,6.3969,271,5
12,50,0,0,1,1,1,0,0,16,0,7.0901,271,6
13,50,0,0,1,1,1,0,0,16,0,6.8669,271,7
6,49,0,0,0,0,1,0,0,16,0,6.3544,272,1
7,49,0,0,0,0,1,0,0,16,0,6.4457,272,2
8,51,0,0,0,0,1,0,0,16,0,6.8024,272,3
9,49,0,0,0,0,1,0,0,16,0,6.8024,272,4
10,49,0,0,0,0,1,0,0,16,0,6.9078,272,5
11,50,0,0,0,0,1,0,0,16,0,6.9660,272,6
12,50,0,0,0,0,1,0,0,16,0,7.0901,272,7
24,50,1,1,0,1,1,0,1,12,1,6.3117,273,1
25,40,1,1,0,1,1,0,1,12,1,6.5454,273,2
26,50,1,1,0,1,1,0,1,12,1,6.5639,273,3
27,47,1,1,0,1,1,0,1,12,1,6.6320,273,4
28,48,1,1,0,1,1,0,1,12,1,6.8024,273,5
29,48,0,1,0,1,1,0,1,12,1,6.8416,273,6
30,46,1,1,0,1,1,0,1,12,1,6.8977,273,7
14,49,0,0,0,1,1,0,0,17,0,6.6425,274,1
15,48,0,0,0,1,1,0,0,17,0,6.7534,274,2
16,49,0,0,0,1,1,0,0,17,0,6.8178,274,3
17,48,0,0,0,1,1,0,0,17,0,6.9147,274,4
18,49,0,0,0,1,1,0,0,17,0,6.9566,274,5
19,48,0,0,0,1,1,0,0,17,0,7.0157,274,6
20,48,0,0,0,1,1,0,0,17,0,7.0942,274,7
1,30,0,0,0,1,1,0,0,17,0,6.2146,275,1
2,50,0,0,0,1,1,0,0,17,0,6.1738,275,2
3,50,0,0,0,1,1,0,0,17,0,6.3544,275,3
4,50,0,0,0,1,1,0,0,17,0,6.5511,275,4
5,50,0,0,0,1,1,0,0,17,0,6.4536,275,5
6,50,0,0,0,1,1,0,0,17,0,6.2146,275,6
7,49,0,0,0,1,1,0,0,17,0,7.8240,275,7
4,51,1,1,0,1,1,0,1,12,0,6.5525,276,1
5,52,1,1,0,1,1,0,1,12,0,6.6201,276,2
6,51,1,1,0,1,1,0,1,12,0,6.6846,276,3
7,43,1,1,0,1,1,0,1,12,0,6.7238,276,4
8,50,1,1,0,1,1,0,1,12,0,6.8244,276,5
9,48,1,1,0,1,1,0,1,12,0,6.9566,276,6
10,49,1,1,0,1,1,0,1,12,0,7.0031,276,7
33,47,0,0,1,0,1,0,0,8,0,6.4216,277,1
34,48,1,0,1,0,1,0,0,8,0,6.4892,277,2
35,46,1,0,1,0,1,0,0,8,0,6.7202,277,3
36,47,1,0,1,0,1,0,0,8,0,6.7696,277,4
37,47,1,0,1,0,1,0,0,8,0,6.8024,277,5
38,47,1,0,1,0,1,0,0,8,0,6.8773,277,6
39,47,1,0,1,0,1,0,0,8,0,6.9958,277,7
7,51,0,0,1,1,1,0,0,15,0,6.9058,278,1
8,49,0,1,1,1,1,0,0,15,0,6.9058,278,2
9,49,0,0,0,0,1,0,0,15,0,7.1701,278,3
10,49,0,0,0,0,1,0,0,15,0,7.2828,278,4
11,48,0,0,0,0,1,0,0,15,0,7.3620,278,5
12,50,0,0,0,0,1,0,0,15,0,7.3350,278,6
13,48,0,1,0,0,1,0,0,15,0,7.4753,278,7
15,50,1,0,0,1,1,0,1,12,0,6.5737,279,1
16,48,1,0,0,1,1,0,1,12,0,6.6796,279,2
17,49,1,0,0,1,1,0,1,12,0,6.8586,279,3
18,49,1,0,0,1,1,0,1,12,0,6.8427,279,4
19,49,1,0,0,1,1,0,1,12,0,6.9679,279,5
20,49,1,0,0,1,1,0,1,12,0,7.1309,279,6
21,49,1,0,0,1,1,0,1,12,0,7.1899,279,7
29,52,0,0,0,1,1,0,1,13,0,6.0521,280,1
30,46,0,0,0,1,1,0,1,13,0,6.0521,280,2
31,51,1,0,0,1,1,0,1,13,0,6.1093,280,3
32,49,1,0,0,1,1,0,1,13,0,6.2146,280,4
33,48,1,0,0,1,1,0,1,13,0,6.2634,280,5
34,47,0,0,0,1,1,0,1,13,0,6.2634,280,6
35,50,0,0,0,1,1,0,1,13,0,6.3099,280,7
5,36,1,1,0,1,1,0,1,12,0,6.5309,281,1
6,50,1,1,0,1,1,0,1,12,0,6.5596,281,2
7,49,1,1,0,1,1,0,1,12,0,6.5806,281,3
8,50,1,1,0,1,1,0,1,12,0,6.7238,281,4
9,50,1,1,0,1,1,0,1,12,0,6.8763,281,5
10,50,1,1,0,1,1,0,1,12,0,6.9754,281,6
11,49,1,1,0,1,1,0,1,12,0,7.0031,281,7
18,48,0,1,0,1,1,0,0,17,0,6.7452,282,1
19,48,0,1,0,1,1,0,0,17,0,6.7452,282,2
20,49,0,1,0,1,1,0,0,17,0,6.8134,282,3
21,49,0,1,0,1,1,0,0,17,0,6.8512,282,4
22,48,0,1,0,1,1,0,0,17,0,7.0255,282,5
23,45,0,1,0,1,1,0,0,17,0,7.0901,282,6
24,48,0,1,0,1,1,0,0,17,0,7.2793,282,7
44,50,1,0,0,1,1,0,1,9,0,6.9058,283,1
45,51,0,0,0,1,1,0,1,9,0,6.2146,283,2
46,50,0,0,0,1,1,0,1,9,0,7.1309,283,3
47,50,0,0,0,1,1,0,1,9,0,6.9078,283,4
48,50,0,0,0,1,1,0,1,9,0,7.3132,283,5
49,49,0,0,0,1,1,0,1,9,0,7.4674,283,6
50,49,0,0,0,1,1,0,1,9,0,7.3132,283,7
29,49,0,0,0,1,1,0,1,12,0,6.4441,284,1
30,46,0,0,0,1,1,0,1,12,0,6.4536,284,2
31,49,0,0,0,1,1,0,1,12,0,6.5206,284,3
32,48,0,0,0,1,1,0,1,12,0,6.7274,284,4
33,49,0,0,0,1,1,0,1,12,0,6.5917,284,5
34,49,0,0,0,1,1,0,1,12,0,6.7382,284,6
35,48,0,0,0,1,1,0,1,12,0,6.7742,284,7
5,49,0,0,0,1,1,0,0,12,0,6.4831,285,1
6,47,1,0,0,1,1,0,0,12,0,6.5323,285,2
7,49,0,0,0,1,1,0,0,12,0,6.7523,285,3
8,49,0,0,0,1,1,0,0,12,0,6.8002,285,4
9,48,0,0,0,1,1,0,0,12,0,6.7593,285,5
10,48,1,0,0,1,1,0,0,12,0,6.9688,285,6
11,48,0,0,0,1,1,0,0,12,0,6.9097,285,7
11,47,1,1,0,0,1,0,1,10,0,5.9915,286,1
12,48,1,1,0,0,1,0,1,10,0,6.3801,286,2
13,48,1,1,0,0,1,0,1,10,0,6.5653,286,3
14,49,1,1,0,0,1,0,1,10,0,6.7334,286,4
15,48,1,1,0,0,1,0,0,10,0,6.7452,286,5
16,48,1,1,0,0,1,0,1,10,0,6.8459,286,6
17,46,1,1,0,0,1,0,1,10,0,6.7452,286,7
15,41,1,1,1,0,1,0,1,10,0,6.5043,287,1
16,42,1,1,1,0,1,0,1,10,0,6.4739,287,2
17,47,1,1,1,0,1,0,1,10,0,6.5639,287,3
18,47,1,1,1,0,1,0,1,10,0,6.7511,287,4
19,48,1,1,1,0,1,0,1,10,0,6.8876,287,5
20,38,1,1,1,0,1,0,1,10,0,6.9948,287,6
21,40,1,1,1,0,1,0,1,10,0,7.0842,287,7
13,49,1,0,1,1,1,0,0,12,0,6.8648,288,1
14,49,1,0,1,1,1,0,0,12,0,6.9058,288,2
15,49,1,0,1,1,1,0,0,12,0,7.0255,288,3
16,49,1,0,1,1,1,0,0,12,0,7.1507,288,4
17,49,1,0,1,1,1,0,0,12,0,7.2442,288,5
18,47,0,0,1,0,1,0,0,12,0,6.9594,288,6
19,46,1,0,1,0,1,0,0,12,0,7.4413,288,7
28,50,0,0,0,1,1,0,0,16,0,6.9058,289,1
29,50,0,0,0,1,1,0,0,16,0,6.9058,289,2
30,49,0,0,0,1,1,0,0,16,0,7.4674,289,3
31,49,0,0,0,1,1,0,0,16,0,7.6962,289,4
32,49,0,0,0,1,1,0,0,16,0,7.6009,289,5
33,49,0,0,0,1,1,0,0,16,0,7.9194,289,6
34,48,0,0,0,1,1,0,0,16,0,7.9194,289,7
4,50,0,0,1,1,1,0,0,13,0,6.2879,290,1
5,49,0,0,1,1,1,0,0,13,0,6.2046,290,2
6,51,0,0,1,1,1,0,0,13,0,6.2442,290,3
7,50,0,0,1,1,1,0,0,13,0,6.3279,290,4
8,50,0,0,1,1,1,0,0,13,0,6.5367,290,5
9,49,0,0,1,1,1,0,0,13,0,6.5511,290,6
10,49,0,0,1,1,1,0,0,13,0,6.6201,290,7
36,49,1,1,0,0,1,0,0,12,0,6.8024,291,1
37,46,1,1,0,0,1,0,0,12,0,6.8298,291,2
38,50,1,1,0,0,1,0,0,12,0,6.9847,291,3
39,49,1,1,0,0,1,0,0,12,0,7.0031,291,4
40,48,1,1,0,0,1,0,0,12,0,6.7081,291,5
41,47,1,1,0,0,1,0,0,12,0,6.9613,291,6
42,47,1,1,0,0,1,0,0,12,0,6.9604,291,7
27,48,0,1,0,0,1,0,0,12,0,6.6161,292,1
28,48,0,1,0,0,1,0,0,12,0,6.5765,292,2
29,47,0,1,0,0,1,0,0,12,0,6.6846,292,3
30,47,0,1,0,0,1,0,0,12,0,6.7429,292,4
31,48,0,1,0,0,1,0,0,12,0,7.0362,292,5
32,47,0,1,0,0,1,0,0,12,0,7.0247,292,6
33,48,0,1,0,0,1,0,0,12,0,7.2262,292,7
10,30,1,1,0,0,1,0,1,12,0,6.0661,293,1
11,50,1,1,0,0,1,0,1,12,0,6.1883,293,2
12,50,1,1,0,0,1,0,1,12,0,6.3117,293,3
13,50,1,1,0,0,1,0,1,12,0,6.5568,293,4
14,50,1,1,0,0,1,0,1,12,0,6.5539,293,5
15,50,1,1,0,0,1,0,1,12,0,6.7523,293,6
16,50,1,1,0,0,1,0,1,12,0,6.9217,293,7
16,49,1,1,0,0,1,0,1,12,0,6.1964,294,1
17,48,1,1,0,0,1,0,1,12,0,6.2653,294,2
18,41,1,1,0,0,1,0,1,12,0,6.3647,294,3
19,49,1,1,0,0,1,0,1,12,0,6.4394,294,4
20,47,1,1,0,0,1,0,1,12,0,6.5439,294,5
21,48,1,1,0,0,1,0,1,12,0,6.6147,294,6
22,47,1,1,0,0,1,0,1,12,0,6.7166,294,7
22,48,0,0,0,1,0,1,1,12,0,6.3333,295,1
23,48,0,0,0,1,0,1,1,12,0,6.6147,295,2
24,48,0,0,0,1,0,1,1,12,0,6.7346,295,3
25,46,0,0,0,1,0,1,1,12,0,6.7742,295,4
26,47,0,0,0,1,0,1,1,12,0,6.8648,295,5
27,47,0,0,0,1,0,1,1,12,0,6.9707,295,6
28,47,0,0,0,1,0,1,1,12,0,7.0475,295,7
30,50,1,1,0,0,1,0,1,8,0,6.4457,296,1
31,47,1,1,0,0,1,0,0,8,0,6.3333,296,2
32,48,1,1,0,1,1,0,0,8,0,6.3969,296,3
33,48,1,1,0,1,1,0,1,8,0,6.4816,296,4
34,39,1,1,0,1,1,0,1,8,0,6.5917,296,5
35,50,1,1,0,1,1,0,1,8,0,6.5930,296,6
36,50,1,1,0,1,0,0,1,8,0,6.7788,296,7
12,49,1,0,1,0,1,0,0,12,0,6.4297,297,1
13,48,1,0,1,0,1,0,0,12,0,6.4313,297,2
14,34,1,0,1,0,1,0,1,12,0,6.5944,297,3
15,47,1,0,1,0,1,0,1,12,0,6.7117,297,4
16,48,1,0,1,0,1,0,1,12,0,6.7452,297,5
17,47,1,0,1,0,1,0,1,12,0,6.8773,297,6
18,48,1,0,1,0,1,0,1,12,0,6.8024,297,7
11,50,1,1,1,1,1,0,0,12,1,6.4922,298,1
12,50,1,1,1,1,1,0,0,12,1,6.2146,298,2
13,50,1,1,1,1,1,0,0,12,1,6.7274,298,3
14,49,1,1,1,1,1,0,0,12,1,6.6657,298,4
15,48,0,1,1,1,0,0,0,12,1,6.3099,298,5
16,50,0,1,1,1,0,0,0,12,1,6.2146,298,6
17,50,0,1,1,1,0,0,0,12,1,6.2146,298,7
35,49,0,0,0,1,0,1,0,16,0,6.3099,299,1
36,50,0,0,0,1,0,1,0,16,0,6.3099,299,2
37,49,0,0,0,1,0,1,0,16,0,6.3099,299,3
38,50,0,0,0,1,0,1,0,16,0,6.3099,299,4
39,50,0,0,0,1,0,1,0,16,0,6.5511,299,5
40,50,0,0,0,1,0,1,0,16,0,6.6201,299,6
41,50,0,0,0,1,0,1,0,16,0,6.7452,299,7
33,51,1,0,0,0,1,0,0,12,0,6.1463,300,1
34,51,1,0,0,0,1,0,0,12,0,6.2538,300,2
35,51,1,0,0,0,1,0,0,12,0,6.3099,300,3
36,47,1,0,0,0,1,0,0,12,0,6.3509,300,4
37,49,1,0,0,0,1,0,0,12,0,6.4615,300,5
38,47,0,0,0,0,1,0,0,12,0,6.5028,300,6
39,47,1,0,0,0,1,0,0,12,0,6.5972,300,7
9,49,0,1,0,1,1,0,0,14,0,6.5367,301,1
10,49,0,1,0,1,1,0,0,14,0,6.5511,301,2
11,49,0,1,0,1,1,0,0,14,0,6.6593,301,3
12,48,0,1,0,1,1,0,0,14,0,6.8298,301,4
13,46,0,1,0,1,1,0,0,14,0,6.8565,301,5
14,46,0,1,0,1,1,0,0,14,0,6.9566,301,6
15,48,0,1,0,1,1,0,0,14,0,7.1309,301,7
11,36,0,0,0,1,1,0,1,17,0,6.2246,302,1
12,36,0,0,0,1,1,0,1,17,0,6.3099,302,2
13,37,0,0,0,1,1,0,1,17,0,6.4770,302,3
14,38,0,0,0,1,1,0,1,17,0,6.6783,302,4
15,35,0,0,0,1,1,0,1,17,0,6.7799,302,5
16,35,0,0,0,1,1,0,1,17,0,6.8046,302,6
17,36,0,0,0,1,1,0,1,17,0,6.8565,302,7
2,50,1,1,1,1,1,0,0,13,0,5.7526,303,1
3,50,1,1,1,1,1,0,0,13,0,5.8579,303,2
4,49,1,1,1,1,1,0,0,13,0,6.0754,303,3
5,49,1,1,1,1,1,0,0,13,0,8.5172,303,4
6,51,1,1,1,1,1,0,0,13,0,6.5147,303,5
7,49,1,1,1,1,1,0,0,13,0,6.5862,303,6
8,48,1,1,1,1,1,0,0,13,0,6.7032,303,7
11,50,1,0,1,1,1,0,1,9,0,6.1633,304,1
12,51,1,0,1,1,1,0,1,9,0,6.2634,304,2
13,51,1,0,1,1,1,0,1,9,0,6.3544,304,3
14,51,1,0,1,1,1,0,1,9,0,6.4378,304,4
15,51,1,0,1,1,1,0,1,9,0,6.4770,304,5
16,51,1,0,1,1,1,0,1,9,0,6.5511,304,6
17,51,1,0,1,1,1,0,0,9,0,6.4085,304,7
18,50,0,0,0,1,1,0,0,16,0,6.9058,305,1
19,49,0,0,0,1,1,0,0,16,0,6.9058,305,2
20,49,0,0,0,1,1,0,0,16,0,7.2513,305,3
21,49,0,0,0,1,1,0,0,16,0,7.2513,305,4
22,50,0,0,0,1,1,0,0,16,0,6.9078,305,5
23,47,0,0,0,1,1,0,0,16,0,7.2363,305,6
24,48,0,0,0,1,1,0,0,16,0,7.2724,305,7
18,50,1,0,0,0,1,0,0,12,0,6.4953,306,1
19,50,1,0,0,0,1,0,0,12,0,6.6039,306,2
20,50,0,0,0,0,1,0,0,12,0,6.7007,306,3
21,49,1,0,0,0,1,0,0,12,0,6.5862,306,4
22,49,1,0,0,0,1,0,0,12,0,6.4184,306,5
23,49,1,0,0,0,1,0,0,12,0,6.2146,306,6
24,49,1,0,0,0,1,0,0,12,0,6.6201,306,7
3,47,1,1,0,0,1,0,1,8,0,6.4505,307,1
4,52,1,1,0,0,1,0,1,8,0,6.6720,307,2
5,50,1,1,0,0,1,0,1,8,0,6.5639,307,3
6,47,1,1,0,0,1,0,1,8,0,6.6067,307,4
7,49,1,1,0,0,1,0,1,8,0,6.8352,307,5
8,47,1,1,0,0,1,0,1,8,0,6.8617,307,6
9,51,1,1,0,0,1,0,1,8,0,7.0699,307,7
27,46,1,1,0,1,1,0,1,11,0,6.4816,308,1
28,48,1,1,0,1,1,0,1,11,0,6.5539,308,2
29,46,1,1,0,1,1,0,1,11,0,6.6187,308,3
30,46,1,1,0,1,1,0,1,11,0,6.7569,308,4
31,46,1,1,0,1,1,0,1,11,0,6.8763,308,5
32,40,1,1,0,1,1,0,1,11,0,6.9903,308,6
33,42,1,1,0,1,1,0,1,11,0,7.0750,308,7
18,48,1,1,0,0,1,0,1,9,0,6.0039,309,1
19,44,1,1,0,0,1,0,1,9,0,6.1093,309,2
20,41,1,1,0,0,1,0,0,9,0,6.2344,309,3
21,33,1,1,0,0,1,0,0,9,0,6.0355,309,4
22,51,1,1,0,0,1,0,0,9,0,6.1159,309,5
23,38,1,1,0,0,1,0,0,9,0,6.1944,309,6
24,51,1,1,0,0,1,0,0,9,0,6.2710,309,7
13,50,1,1,0,0,1,0,1,12,0,6.3315,310,1
14,49,1,1,0,0,1,0,1,12,0,6.3936,310,2
15,36,1,1,0,0,1,0,1,12,0,6.4846,310,3
16,49,1,1,0,0,1,0,1,12,0,6.5695,310,4
17,49,1,1,0,0,1,0,1,12,0,6.7032,310,5
18,49,1,1,0,0,1,0,1,12,0,6.7901,310,6
19,48,1,1,0,0,1,0,1,12,0,6.8763,310,7
5,50,1,0,1,0,1,0,0,12,0,6.4118,311,1
6,50,1,0,1,0,1,0,0,12,0,6.5653,311,2
7,33,1,0,1,0,1,0,1,12,0,6.5999,311,3
8,49,1,0,1,0,1,0,1,12,0,6.6908,311,4
9,49,1,0,1,0,1,0,1,12,0,6.8406,311,5
10,42,1,0,1,0,1,0,1,12,0,6.9373,311,6
11,49,1,0,1,0,1,0,1,12,0,7.0362,311,7
14,36,1,1,0,1,1,0,1,14,0,6.5751,312,1
15,49,0,1,0,1,1,0,1,14,0,6.6516,312,2
16,47,0,1,0,1,1,0,1,14,0,6.7558,312,3
17,49,0,1,0,1,1,0,1,14,0,6.8406,312,4
18,48,0,1,0,1,1,0,1,14,0,6.9067,312,5
19,49,1,1,0,1,1,0,1,14,0,6.6834,312,6
20,49,0,1,0,1,1,0,1,14,0,7.0613,312,7
8,50,0,0,0,0,1,0,0,16,0,6.2226,313,1
9,50,0,0,0,0,1,0,0,16,0,6.3456,313,2
10,50,0,0,0,0,1,0,0,16,0,6.4297,313,3
11,49,0,0,0,0,1,0,0,16,0,6.4922,313,4
12,48,0,0,0,0,1,0,0,16,0,6.6360,313,5
13,48,0,0,0,0,1,0,0,16,0,6.6593,313,6
14,46,0,0,0,0,1,0,0,16,0,7.1309,313,7
10,49,1,1,0,0,1,0,0,12,0,6.3026,314,1
11,50,1,0,0,0,1,0,1,12,0,6.3561,314,2
12,44,1,0,0,0,1,0,1,12,0,6.4151,314,3
13,50,1,0,0,0,1,0,1,12,0,6.4922,314,4
14,50,1,0,0,0,1,0,1,12,0,6.6241,314,5
15,49,1,0,0,0,1,0,1,12,0,6.7957,314,6
16,50,1,0,0,0,1,0,1,12,0,6.9754,314,7
10,36,0,0,0,1,1,0,0,17,0,5.7071,315,1
11,47,0,0,0,0,1,0,0,17,0,6.3969,315,2
12,36,0,0,0,0,1,0,0,17,0,6.3969,315,3
13,47,0,0,0,0,1,0,0,17,0,6.6346,315,4
14,48,0,0,0,0,1,0,0,17,0,6.6201,315,5
15,38,0,0,0,0,1,0,0,17,0,6.6846,315,6
16,48,0,0,0,0,1,0,0,17,0,6.8298,315,7
30,51,0,1,0,0,1,0,0,17,0,6.9058,316,1
31,52,0,1,0,1,1,0,0,17,0,6.9058,316,2
32,49,0,1,0,0,1,0,0,17,0,7.6732,316,3
33,50,0,1,0,0,1,0,0,17,0,7.7515,316,4
34,49,0,1,0,0,1,0,0,17,0,7.8188,316,5
35,50,0,1,0,0,1,0,0,17,0,7.6009,316,6
36,50,0,1,0,0,1,0,0,17,0,7.9040,316,7
12,43,1,0,0,0,1,0,0,12,0,5.9915,317,1
13,51,1,0,0,0,1,0,0,12,0,5.9026,317,2
14,35,1,0,0,0,0,0,0,12,0,6.5511,317,3
15,36,1,0,0,0,0,0,0,12,0,6.4998,317,4
16,50,1,0,0,0,1,0,0,12,0,6.2146,317,5
17,48,1,1,0,0,1,0,0,12,0,6.6846,317,6
18,26,1,0,0,0,1,0,0,12,0,6.2146,317,7
10,38,0,1,0,1,1,0,0,15,0,6.3544,318,1
11,49,0,1,0,1,1,0,0,15,0,6.4770,318,2
12,52,0,1,0,1,1,0,0,15,0,6.7452,318,3
13,48,1,1,0,1,1,0,1,15,0,6.5511,318,4
14,27,0,1,0,1,1,0,0,15,0,6.8024,318,5
15,50,0,1,0,1,1,0,0,15,0,6.5793,318,6
16,49,0,1,0,1,1,0,0,15,0,6.9078,318,7
24,47,1,1,1,1,1,0,1,12,0,6.5013,319,1
25,47,1,1,1,1,1,0,1,12,0,6.5737,319,2
26,44,1,1,1,1,1,0,1,12,0,6.6554,319,3
27,47,1,1,1,1,1,0,1,12,0,6.7534,319,4
28,47,1,1,1,1,1,0,1,12,0,6.8480,319,5
29,47,1,1,1,1,1,0,1,12,0,6.9431,319,6
30,40,1,1,1,1,1,0,1,12,0,7.0353,319,7
20,50,1,1,1,1,1,0,0,6,1,6.0913,320,1
21,48,1,1,1,1,1,0,0,6,1,6.2364,320,2
22,50,1,1,1,1,1,0,0,6,1,6.2710,320,3
23,50,1,1,1,1,1,0,0,6,1,6.4770,320,4
24,46,1,1,1,1,1,0,0,6,1,6.5958,320,5
25,51,1,1,1,1,1,0,0,6,1,6.4457,320,6
26,46,1,1,1,1,1,0,0,6,1,6.7799,320,7
6,49,1,1,1,1,1,0,1,12,0,6.0403,321,1
7,50,1,1,1,1,1,0,1,12,0,6.2066,321,2
8,50,1,1,1,1,1,0,1,12,0,6.2729,321,3
9,50,0,1,1,1,1,0,1,12,0,6.3969,321,4
10,50,0,1,1,1,1,0,1,12,0,6.4708,321,5
11,48,1,1,1,1,1,0,1,12,0,6.5454,321,6
12,49,1,1,1,1,1,0,1,12,0,6.6821,321,7
13,48,0,1,0,0,1,0,0,12,0,6.6871,322,1
